pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
"reactome_ABC transporter disorders"	0.0393648359630362	0.427375278187792	-0.373356037164729	-1.43023387426837	1950	51	PSMD1 PSMB9 PSMB2 PSME2 PSMC3 PSMA1 PSMD8 UBC PSME1 PSMD9 DERL1 PSMA4 ERLEC1 PSMD7 PSMD5 PSMA5 PSMC6
"reactome_ABC-family proteins mediated transport"	0.0124588575005553	0.27618795307231	-0.386944411682024	-1.54009192905271	616	62	ABCG1 ABCF1 ABCB1 PSMD1 ABCD3 PSMB9 PSMB2 PSME2 PSMC3 PSMA1 PSMD8 UBC EIF2S3 PSME1 PSMD9 DERL1 PSMA4 ERLEC1 PSMD7 PSMD5 PSMA5 PSMC6
"reactome_APC-Cdc20 mediated degradation of Nek2A"	0.999294339030892	1	0.136975328420378	0.394853637768979	50979	16	BUB3 UBA52 ANAPC2 ANAPC5 RPS27A CDC26
"reactome_APC/C-mediated degradation of cell cycle proteins"	0.152262543898599	0.585286270224934	-0.307448022495957	-1.21584692068128	7543	60	PSMD1 PSMB9 PSMB2 PSME2 PSMC3 PSMA1 PSMD8 UBC PSME1 PSMD9 PSMA4 PSMD7 CUL1 PSMD5 PSMA5 CDC27 PSMC6 UBE2D1 PSMB4 UBE2E1 PSMC2 UBB PSMD13 PSMD14 PSME3 PSMB8 PSMD2 PSMA3
"reactome_APC/C:Cdc20 mediated degradation of Cyclin B"	0.959688623733246	0.999460098807082	-0.204869453788243	-0.580831461343738	46970	15	UBC CDC27 UBE2D1 UBE2E1 UBB ANAPC15 ANAPC11 ANAPC16 ANAPC4 CDC16 CDC26 RPS27A ANAPC5 ANAPC2 UBA52
"reactome_APC/C:Cdc20 mediated degradation of Securin"	0.0872296164643629	0.487055945583599	-0.337198630347883	-1.31088860169592	4318	55	PSMD1 PSMB9 PSMB2 PSME2 PSMC3 PSMA1 PSMD8 UBC PSME1 PSMD9 PSMA4 PSMD7 PSMD5 PSMA5 CDC27 PSMC6 UBE2D1 PSMB4 UBE2E1 PSMC2 UBB PSMD13 PSMD14 PSME3 PSMB8 PSMD2 PSMA3
"reactome_APC/C:Cdc20 mediated degradation of mitotic proteins"	0.158180570136477	0.589137580441101	-0.31070788737963	-1.21197626709777	7834	56	PSMD1 PSMB9 PSMB2 PSME2 PSMC3 PSMA1 PSMD8 UBC PSME1 PSMD9 PSMA4 PSMD7 PSMD5 PSMA5 CDC27 PSMC6 UBE2D1 PSMB4 UBE2E1 PSMC2 UBB PSMD13 PSMD14 PSME3 PSMB8 PSMD2 PSMA3
"reactome_APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1"	0.103650165549544	0.508344440243868	-0.328910499751902	-1.28297908064212	5133	56	PSMD1 PSMB9 PSMB2 PSME2 PSMC3 PSMA1 PSMD8 UBC PSME1 PSMD9 PSMA4 PSMD7 PSMD5 PSMA5 CDC27 PSMC6 UBE2D1 PSMB4 UBE2E1 PSMC2 UBB PSMD13 PSMD14 PSME3 PSMB8 PSMD2 PSMA3
"reactome_APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint"	0.158180570136477	0.589137580441101	-0.31070788737963	-1.21197626709777	7834	56	PSMD1 PSMB9 PSMB2 PSME2 PSMC3 PSMA1 PSMD8 UBC PSME1 PSMD9 PSMA4 PSMD7 PSMD5 PSMA5 CDC27 PSMC6 UBE2D1 PSMB4 UBE2E1 PSMC2 UBB PSMD13 PSMD14 PSME3 PSMB8 PSMD2 PSMA3
"reactome_ATF4 activates genes"	0.0489258271914694	0.446141168651542	0.523055233708569	1.50779168895357	2495	16	HERPUD1 DDIT3 EXOSC1 PARN EXOSC7 DCP2 EXOSC4 KHSRP ATF3 ATF6 ATF4
