pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
"reactome_ABC transporter disorders"	0.0538359866642994	0.368820250974812	0.356654335611331	1.38633554454039	2728	52	PSMA1 PSMA4 PSMB8 SEL1L PSMB4 PSMD1 PSMB10 PSMD13 PSMB7 DERL1 PSMD5 PSMD12 PSMD11 PSMD8 RNF5 PSMB9 ERLEC1 PSMC4 PSME4 PSMA3 PSMA5 UBA52 PSMD9 PSMA7 PSMD3 PSMB1
"reactome_ABC-family proteins mediated transport"	0.0310620060551252	0.297729392224358	0.353510235472884	1.43307939217524	1579	64	ABCC1 PSMA1 PSMA4 PSMB8 SEL1L PSMB4 PSMD1 PSMB10 PSMD13 EIF2S3 EIF2S1 PSMB7 DERL1 PSMD5 PSMD12 PSMD11 ABCF1 PSMD8 RNF5 PSMB9 ERLEC1
"reactome_APC-Cdc20 mediated degradation of Nek2A"	0.799410449278309	0.935845607615591	-0.252202704211462	-0.770771368900871	39322	19	ANAPC16 UBE2D1 ANAPC4 UBB CDC16 RPS27A
"reactome_APC/C-mediated degradation of cell cycle proteins"	0.117689814360083	0.487298030285642	0.3075546027617	1.25382840892499	5990	66	PSMA1 PSMA4 CDC27 PSMB8 PSMB4 PSMD1 PSMB10 PSMD13 UBE2E1 FZR1 CDC23 ANAPC7 PSMB7 PSMD5 PSMD12 PSMD11 ANAPC15 PSMD8
"reactome_APC/C:Cdc20 mediated degradation of Cyclin B"	0.767718056657109	0.92302949873243	-0.261898544408725	-0.78887466443681	37750	18	ANAPC16 UBE2D1 ANAPC4 UBB CDC16 RPS27A
"reactome_APC/C:Cdc20 mediated degradation of Securin"	0.058817741745051	0.375967150978277	0.340435547456812	1.36280737047225	2988	60	PSMA1 PSMA4 CDC27 PSMB8 PSMB4 PSMD1 PSMB10 PSMD13 UBE2E1 CDC23 ANAPC7 PSMB7 PSMD5 PSMD12 PSMD11 ANAPC15 PSMD8
"reactome_APC/C:Cdc20 mediated degradation of mitotic proteins"	0.0640154045663536	0.384509217640862	0.335991628826055	1.34993888201789	3257	61	PSMA1 PSMA4 CDC27 PSMB8 PSMB4 PSMD1 PSMB10 PSMD13 UBE2E1 CDC23 ANAPC7 PSMB7 PSMD5 PSMD12 PSMD11 ANAPC15 PSMD8
"reactome_APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1"	0.0377844146657759	0.33021747821459	0.353110184428354	1.41871739263814	1922	61	PSMA1 PSMA4 CDC27 PSMB8 PSMB4 PSMD1 PSMB10 PSMD13 UBE2E1 FZR1 CDC23 ANAPC7 PSMB7 PSMD5 PSMD12 PSMD11 ANAPC15 PSMD8
"reactome_APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint"	0.0616907395017514	0.380530542005137	0.338802629548035	1.35627058963934	3134	60	PSMA1 PSMA4 CDC27 PSMB8 PSMB4 PSMD1 PSMB10 PSMD13 UBE2E1 CDC23 ANAPC7 PSMB7 PSMD5 PSMD12 PSMD11 ANAPC15 PSMD8
"reactome_ATF4 activates genes"	0.270905906201413	0.658256274645617	0.396870925021885	1.15471892191449	13764	16	EXOSC1 EXOSC8 DCP2 ATF6 EXOSC6
"reactome_AUF1 (hnRNP D0) binds and destabilizes mRNA"	0.0167423494570582	0.224201367786136	0.397968633742667	1.53438340212079	847	50	PSMA1 HNRNPD PSMA4 PSMB8 PSMB4 PSMD1 HSPA8 PSMB10 PSMD13 PSMB7 PSMD5 PSMD12 PSMD11 PSMD8 HSPA1A PSMB9 PSMC4 PSME4 PSMA3 PSMA5 UBA52 PSMD9 PSMA7 PSMD3 PSMB1 PSMD2 PSMD10 PABPC1 PSMB3
"reactome_AURKA Activation by TPX2"	0.624499453949763	0.867011893280669	-0.237120746845855	-0.90556400274785	30878	47	OFD1 CEP164 DYNC1H1 TUBA4A HSP90AA1 PCM1 AKAP9 DCTN2 CEP250 PAFAH1B1 CEP290 YWHAG CSNK1E TUBA1A
"reactome_Abortive elongation of HIV-1 transcript in the absence of Tat"	0.653516434404583	0.877605133106016	-0.276391125525702	-0.868238439824157	32169	21	POLR2F POLR2L NELFE POLR2G POLR2C NCBP1
"reactome_Activated NOTCH1 Transmits Signal to the Nucleus"	0.748260966557829	0.913506993924861	-0.276665814090571	-0.793403737759925	36895	15	NCSTN MIB2 UBB RPS27A PSENEN APH1A ITCH UBC PSEN1 APH1B
"reactome_Activation of APC/C and APC/C:Cdc20 mediated degradation of mitotic proteins"	0.0640154045663536	0.384509217640862	0.335991628826055	1.34993888201789	3257	61	PSMA1 PSMA4 CDC27 PSMB8 PSMB4 PSMD1 PSMB10 PSMD13 UBE2E1 CDC23 ANAPC7 PSMB7 PSMD5 PSMD12 PSMD11 ANAPC15 PSMD8
"reactome_Activation of ATR in response to replication stress"	0.0280941981939444	0.287075222390235	0.52477433009428	1.57898520258356	1427	18	CDC7 MCM5 ORC4 MCM7 MCM6 RPA1 RPA3 ORC2
"reactome_Activation of BH3-only proteins"	0.70930118013279	0.895342333512551	0.262954772729472	0.835048235278103	36001	22	BCL2L11 BAD DYNLL1 BID YWHAE PPP3R1
"reactome_Activation of HOX genes during differentiation"	0.329227028669841	0.703547008247333	-0.280164584831611	-1.07450126581408	16248	48	WDR5 POLR2F POLR2L NCOA6 POLR2G HIST1H3A PAGR1 MAFB HIST2H2AC CTCF POLR2C PIAS2 JUN
"reactome_Activation of NF-kappaB in B cells"	0.902871405829288	0.975913233644746	0.187208078310367	0.754369597844088	45938	62	PSMA1 PSMA4 PSMB8 PSMB4 PSMD1 PSMB10 PSMD13 PSMB7 PSMD5 PSMD12 PSMD11 PSMD8 PSMB9 RELA PSMC4 FBXW11 PSME4 PSMA3 PSMA5 MAP3K7 UBA52 PSMD9 PSMA7 PSMD3 SKP1 PSMB1
"reactome_Activation of NMDA receptors and postsynaptic events"	0.327799565155548	0.702390722638728	-0.328130567561098	-1.08891258805763	16131	26	CALM1 MAPK1 PRKAR2A PRKAG2 RPS6KA1 RAC1 PRKACB
"reactome_Activation of anterior HOX genes in hindbrain development during early embryogenesis"	0.329227028669841	0.703547008247333	-0.280164584831611	-1.07450126581408	16248	48	WDR5 POLR2F POLR2L NCOA6 POLR2G HIST1H3A PAGR1 MAFB HIST2H2AC CTCF POLR2C PIAS2 JUN
"reactome_Activation of gene expression by SREBF (SREBP)"	0.42968703780394	0.768292055534909	0.30324775300392	1.01464424495318	21788	27	TBL1XR1 HELZ2 NCOA1 SREBF2 FDFT1
"reactome_Activation of the mRNA upon binding of the cap-binding complex and eIFs, and subsequent binding to 43S"	0.920040285951262	0.982255722741999	0.185778379526598	0.732916358628856	46588	56	EIF3H EIF3I EIF3E EIF4EBP1 RPS10 EIF2S3 EIF2S1 RPS24 EIF3B EIF3J EIF3L EIF3A
"reactome_Activation of the pre-replicative complex"	0.0295824236344682	0.293695974169091	0.532844655684863	1.57692709376524	1503	17	CDC7 MCM5 ORC4 MCM7 MCM6 POLE4 RPA1 RPA3 ORC2
"reactome_Adaptive Immune System"	0.000668253769368918	0.0377886795429196	-0.265616909360667	-1.42034435187699	31	446	LILRB1 RAP1GAP2 YES1 DZIP3 LAIR2 HERC2 PLCG2 MAP3K8 FCGR3A NCR1 HCST ICAM3 CD8A ASB7 KLRF1 PTPN6 VAMP3 HERC4 TYROBP CD160 PRKCB CALM1 IKBKB UBE2E3 VASP HLA-DQA1 PPP2CA HLA-DQB1 PIK3R1 PPP3CA CTSD PAK1 STX4 TRIM4 ITGB2 CTSC RLIM AP1B1 FBXW7 CD99 ORAI2 ICAM1 UBR4 HLA-DRB1 BTRC ITGAL UBE2D1 SLAMF7 PPP2R5E KIF3B DYNC1H1 HLA-DMA RAP1A KLRG1 MIB2 CD3D FBXW5 UBAC1 ITPR1 HERC3 RIPK2 FBXO9 AP2A2 KLRD1 KLRB1 CUL1 TRAF6 RAC1 FYN ITGAV ACTR1A RNF6 CD96 PTEN ASB1 NFKBIB CD3G LRR1 CD300A CRTAM PRKACB ANAPC4 YWHAB CSK SH3KBP1 PSMF1 STUB1 NFKBIA ACTR1B UBB FBXL15 PSME3 ARIH2 NCK1 SIPA1 MEX3C PILRB CDC16 SEC31A SEC61G LAIR1 DCTN2 RPS27A RNF126 TRIM37 CANX SAR1B REL STIM1 UBE3A KIF22 ITPR2 CD3E CD28 UBE2J1 DYNLL2 TRAF7 RNF14 BTN2A2
"reactome_Amplification  of signal from unattached  kinetochores via a MAD2  inhibitory signal"	0.879019349609969	0.969309651154321	-0.197653489946651	-0.758050576834668	43383	48	PPP2CA PPP2R5E DYNC1H1 NDEL1 CLASP2 TAOK1 RPS27 XPO1 PAFAH1B1 DYNLL2 DYNC1LI1 B9D2
