pathway	pval	padj	ES	NES	nMoreExtreme	size	leadingEdge
"reactome_ABC transporter disorders"	0.00158169750035306	0.0156965411837067	-0.428512353722363	-1.7295243005247	55	59	PSMA2 PSMB9 PSMB8 RNF5 PSMB7 PSMB5 PSMB3 PSMB2 PSMD9 RNF185 RPS27A PSMA4 PSME1 PSMC3 PSMC2 PSMA7 UBA52 PSMA3 PSMB6 PSMC4 PSMC1 PSMA5 PSME2
"reactome_ABC-family proteins mediated transport"	0.0103944973936646	0.0567632469402634	-0.344162340130651	-1.48961729387719	336	85	PSMA2 PSMB9 PSMB8 RNF5 PSMB7 PSMB5 PSMB3 PSMB2 PSMD9 RNF185 RPS27A PSMA4 PSME1 PSMC3 PSMC2 ABCA2 PSMA7 ABCB1 UBA52 PSMA3 PSMB6 PSMC4 PSMC1 ABCD3 PSMA5 PSME2 ABCD1
"reactome_ADP signalling through P2Y purinoceptor 1"	0.115927720248892	0.283652932523885	-0.472341518421637	-1.35552922754801	5048	15	GNB2 GNB4 GNG5 GNG2 MAPK14
"reactome_APC-Cdc20 mediated degradation of Nek2A"	0.322294854296866	0.503263929832566	-0.346504190198718	-1.09397720983931	13459	21	ANAPC2 ANAPC16 RPS27A ANAPC11 UBA52 UBE2D1 ANAPC15 UBB ANAPC10
"reactome_APC/C-mediated degradation of cell cycle proteins"	0.0025446063433401	0.0215271862178618	-0.382949273501579	-1.63586811764794	83	79	PSMA2 PSMB9 PSMB8 SKP2 PSMB7 ANAPC2 PSMB5 PSMB3 ANAPC16 PSMB2 PSMD9 AURKA CCNB1 RPS27A PSMA4 PSME1 ANAPC11 PSMC3 PSMC2 PSMA7 UBA52 PSMA3 PLK1 UBE2D1 PSMB6 CDK2 PSMC4 PSMC1 PSMA5 PSME2 ANAPC15 FZR1
"reactome_APC/C:Cdc20 mediated degradation of Cyclin B"	0.143596006034049	0.321017943735353	-0.407851510493021	-1.28766193915872	5996	21	ANAPC2 ANAPC16 CCNB1 RPS27A ANAPC11 UBA52 UBE2D1 ANAPC15 UBB ANAPC10 CDK1
"reactome_APC/C:Cdc20 mediated degradation of Securin"	0.000461214724280073	0.00672443055703351	-0.443279652557468	-1.81793864318167	15	64	PSMA2 PSMB9 PSMB8 PSMB7 ANAPC2 PSMB5 PSMB3 ANAPC16 PSMB2 PSMD9 RPS27A PSMA4 PSME1 ANAPC11 PSMC3 PSMC2 PSMA7 UBA52 PSMA3 UBE2D1 PSMB6 PSMC4 PSMC1 PSMA5 PSME2 ANAPC15
"reactome_APC/C:Cdc20 mediated degradation of mitotic proteins"	0.00146168912795627	0.0150005367199711	-0.407592499880569	-1.69773147936962	49	69	PSMA2 PSMB9 PSMB8 PSMB7 ANAPC2 PSMB5 PSMB3 ANAPC16 PSMB2 PSMD9 CCNB1 RPS27A PSMA4 PSME1 ANAPC11 PSMC3 PSMC2 PSMA7 UBA52 PSMA3 UBE2D1 PSMB6 PSMC4 PSMC1 PSMA5 PSME2 ANAPC15
"reactome_APC/C:Cdh1 mediated degradation of Cdc20 and other APC/C:Cdh1 targeted proteins in late mitosis/early G1"	5.8320940133555e-05	0.0015595583777402	-0.468606924855537	-1.94575497622757	1	68	PSMA2 PSMB9 PSMB8 SKP2 PSMB7 ANAPC2 PSMB5 PSMB3 ANAPC16 PSMB2 PSMD9 AURKA RPS27A PSMA4 PSME1 ANAPC11 PSMC3 PSMC2 PSMA7 UBA52 PSMA3 PLK1 UBE2D1 PSMB6 PSMC4 PSMC1 PSMA5 PSME2 ANAPC15 FZR1
"reactome_APC:Cdc20 mediated degradation of cell cycle proteins prior to satisfation of the cell cycle checkpoint"	0.00209472826719423	0.0191364194503024	-0.40400100345267	-1.6718960147091	71	67	PSMA2 PSMB9 PSMB8 PSMB7 ANAPC2 PSMB5 PSMB3 ANAPC16 PSMB2 PSMD9 RPS27A PSMA4 PSME1 ANAPC11 PSMC3 PSMC2 PSMA7 UBA52 PSMA3 UBE2D1 PSMB6 PSMC4 PSMC1 PSMA5 PSME2 ANAPC15
